what,kind,bundleId,bundleVersion,description,time
error,log,,,"Resource '/fm-bz/ejbModule/com/asofarma/fm/fe/dao' does not exist.",1383769215188
error,log,,,"Resource '/fm-bz/ejbModule/com/asofarma/fm/calendar/dao/spi' does not exist.",1383769215191
error,log,,,"Resource '/FmCal/src/com/folder/calendario/public/themes/silverCherry/images/silverCherry/masters' does not exist.",1383769215195
error,log,,,"Resource '/fm-obj/src/com/asofarma/fm/calendar/model' does not exist.",1383769215199
error,log,,,"Resource '/FmCal/bin/com/folder/calendario/client/date/week' does not exist.",1383769215203
error,log,,,"Resource '/external/birt-runtime-2_6_2/WebViewerExample/WEB-INF/platform/plugins/org.eclipse.core.runtime.compatibility.registry_3.3.0.v20100520/META-INF' does not exist.",1383769215208
error,log,,,"Resource '/external/zk-theme/fm/web/fm/img/zul/panel' does not exist.",1383769215213
error,log,,,"Resource '/fm-bz/ejbModule/com/asofarma/fm/promotion' does not exist.",1383769215217
error,log,,,"Resource '/FmCal/bin/com/folder/calendario/public/themes/silverCherry/images/silverCherry' does not exist.",1383769215221
error,log,,,"Resource '/FmCal/bin/com/folder/calendario/public/js/ext/resources/images/default/panel' does not exist.",1383769215225
error,log,,,"Resource '/external/zk-theme/fm/web/fm/img/zul/tab2' does not exist.",1383769215229
error,log,,,"Resource '/FmCal/bin/com/folder/calendario/public/js/ext/resources/images/default/grid' does not exist.",1383769215234
error,log,,,"Resource '/FmCal/www/com.folder.calendario.FmCal/js/ext/resources/images/default/window' does not exist.",1383769215238
error,log,,,"Resource '/FmCal/src/com/folder/calendario/public/themes/silverCherry/images/silverCherry/menu' does not exist.",1383769215242
error,log,,,"Resource '/external/birt-runtime-osgi-3_7_2/birt-runtime-osgi-3_7_2/WebViewerExample/WEB-INF/platform/plugins' does not exist.",1383769215245
error,log,,,"Resource '/fm-bz/ejbModule/com/asofarma/fm/plan/bz/spi' does not exist.",1383769215249
error,log,,,"Resource '/fm-bz/ejbModule/com/asofarma/fm/wf/dao/spi' does not exist.",1383769215253
error,log,,,"Resource '/fm-obj/src/com/asofarma/fm/action/model' does not exist.",1383769215257
error,log,,,"Resource '/fm-obj/src/com/asofarma/fm/category/model' does not exist.",1383769215261
error,log,,,"Resource '/FmCal/bin/com/folder/calendario/public/js/ext/resources/css' does not exist.",1383769215265
error,log,,,"Resource '/FmCal/www/com.folder.calendario.FmCal/js/ext/resources/images/default/panel' does not exist.",1383769215270
error,log,,,"Resource '/FmCal/bin/com/folder/calendario/public/js/ext/resources/images/default/layout' does not exist.",1383769215273
error,log,,,"Resource '/FmCal/www/com.folder.calendario.FmCal/js/ext/resources/images/default/sizer' does not exist.",1383769215276
error,log,,,"Resource '/fm-bz/ejbModule/com/asofarma/fm/cycle' does not exist.",1383769215279
error,log,,,"Resource '/fm-bz/ejbModule/com/asofarma/fm/conf/cache/aspect' does not exist.",1383769215281
error,log,,,"Resource '/external/zk-theme/fm/web/fm/img/zul/slider2' does not exist.",1383769215285
error,log,,,"Resource '/fm-obj/src/com/asofarma/fm/promotion/model' does not exist.",1383769215289
error,log,,,"Resource '/FmCal/src/com/folder/calendario/public/js/ext/resources/images/default/shared' does not exist.",1383769215293
error,log,,,"Resource '/FmCal/bin/com/folder/calendario/public/js/ext/resources/images' does not exist.",1383769215296
error,log,,,"Resource '/external/birt-runtime-2_6_2/WebViewerExample/webcontent/birt/images' does not exist.",1383769215299
error,log,,,"Resource '/FmCal/bin/com/folder/calendario/public/themes/silverCherry/images/silverCherry' does not exist.",1383769215304
error,log,,,"Resource '/external/birt-runtime-osgi-3_7_2/birt-runtime-osgi-3_7_2/WebViewerExample/webcontent/birt/images' does not exist.",1383769215307
error,log,,,"Resource '/external/birt-runtime-2_6_2/WebViewerExample/webcontent/birt/ajax/ui/dialog' does not exist.",1383769215309
error,log,,,"Resource '/FmCal/src/com/folder/calendario/public/js/ext/resources/images/gray/button' does not exist.",1383769215312
error,log,,,"Resource '/fm-obj/src/com/asofarma/fm/confsys/model' does not exist.",1383769215315
error,log,,,"Resource '/FmCal/bin/com/folder/calendario/public/themes/silverCherry/images/silverCherry' does not exist.",1383769215318
error,log,,,"Resource '/fm-obj/src/com/asofarma/fm/contact/model' does not exist.",1383769215320
error,log,,,"Resource '/FmCal/bin/com/folder/calendario/public/js/ext/resources/images/gray' does not exist.",1383769215323
error,log,,,"Resource '/external/birt-runtime-2_6_2/WebViewerExample/WEB-INF/platform/plugins/org.apache.derby.core_10.5.1.1_v20100129' does not exist.",1383769215325
error,log,,,"Resource '/fm-bz/ejbModule/com/asofarma/fm/action/dao' does not exist.",1383769215328
error,log,,,"Resource '/fm-bz/ejbModule/com/asofarma/fm/fe/validator/dao/spi' does not exist.",1383769215331
error,log,,,"Resource '/external/zk-theme/fm/web/fm/img/zul/vd' does not exist.",1383769215335
error,log,,,"Resource '/FmCal/src/com/folder/calendario/public/js/ext/resources/images/vista/qtip' does not exist.",1383769215337
error,log,,,"Resource '/FmCal/src/com/folder/calendario/public/js/ext/resources' does not exist.",1383769215341
error,log,,,"Resource '/external/zk-theme/fm/web/fm/img/zk' does not exist.",1383769215344
error,log,,,"Resource '/fm-bz/ejbModule/com/asofarma/fm/category/dao/spi' does not exist.",1383769215347
error,log,,,"Resource '/FmCal/src/com/folder/calendario/public/js/ext/resources/images/default/layout' does not exist.",1383769215350
error,log,,,"Resource '/FmCal/bin/com/folder/calendario/public/js/ext/resources/images/gray/toolbar' does not exist.",1383769215353
error,log,,,"Resource '/FmCal/src/com/folder/calendario/public/themes/silverCherry/images/silverCherry' does not exist.",1383769215357
error,log,,,"Resource '/fm-bz/ejbModule/com/asofarma/fm/contact/bz/spi' does not exist.",1383769215360
error,log,,,"Resource '/FmCal/src/com/folder/calendario/public/js/ext/resources/images/default/panel' does not exist.",1383769215364
error,log,,,"Resource '/external/zk-theme/fm/web/fm/img/zul/popup' does not exist.",1383769215369
error,log,,,"Resource '/FmCal/www/com.folder.calendario.FmCal/js/ext/resources/images/vista' does not exist.",1383769215373
error,log,,,"Resource '/external/zk-theme/fm/web/fm/img/zul/panel' does not exist.",1383769215377
error,log,,,"Resource '/fm-com/src/com/asofarma/fm/conf/exception' does not exist.",1383769215380
error,log,,,"Resource '/external/birt-runtime-osgi-3_7_2/birt-runtime-osgi-3_7_2/WebViewerExample/WEB-INF/platform/plugins' does not exist.",1383769215385
error,log,,,"Resource '/fm-obj/src/com/asofarma/fm/fe/dictionary' does not exist.",1383769215388
error,log,,,"Resource '/fm-bz/ejbModule/com/asofarma/fm/fe/dao/spi' does not exist.",1383769215392
error,log,,,"Resource '/fm-obj/src/com/asofarma/fm/calendar/model' does not exist.",1383769215398
error,log,,,"Resource '/FmCal/bin/com/folder/calendario/public/themes/silverCherry/images/silverCherry' does not exist.",1383769215402
error,log,,,"Resource '/external/zk-theme/fm/web/fm/img' does not exist.",1383769215406
error,log,,,"Resource '/external/birt-runtime-osgi-3_7_2/birt-runtime-osgi-3_7_2/WebViewerExample/WEB-INF/platform/plugins/org.eclipse.birt.report.data.oda.sampledb_3.7.2.v20120213' does not exist.",1383769215411
error,log,,,"Resource '/FmCal/www/com.folder.calendario.FmCal/js/ext/resources/images/default/grid' does not exist.",1383769215415
error,log,,,"Resource '/fm-bz/ejbModule/com/asofarma/fm/category/dao/spi' does not exist.",1383769215419
error,log,,,"Resource '/fm-obj/src/com/asofarma/fm/fe/model' does not exist.",1383769215422
error,log,,,"Resource '/FmCal/bin/com/folder/calendario/public/js/ext/adapter/prototype' does not exist.",1383769215426
error,log,,,"Resource '/FmCal/bin/com/folder/calendario/public/themes/silverCherry/images/silverCherry' does not exist.",1383769215429
error,log,,,"Resource '/fm-bz/ejbModule/com/asofarma/fm/promotion/dao' does not exist.",1383769215432
error,log,,,"Resource '/FmCal/src/com/folder/calendario/public/themes/silverCherry/images/silverCherry' does not exist.",1383769215435
error,log,,,"Resource '/fm-bz/ejbModule/com/asofarma/fm/cycle/bz' does not exist.",1383769215439
error,log,,,"Resource '/FmCal/src/com/folder/calendario/public/js/ext/resources/images/vista/sizer' does not exist.",1383769215443
error,log,,,"Resource '/fm-obj/src/com/asofarma/fm/calendar/model' does not exist.",1383769215445
error,log,,,"Resource '/fm-obj/src/com/asofarma/fm/cobj' does not exist.",1383769215449
error,log,,,"Resource '/FmCal/src/com/folder/calendario/public/themes/silverCherry/images/silverCherry' does not exist.",1383769215453
error,log,,,"Resource '/external/birt-runtime-osgi-3_7_2/birt-runtime-osgi-3_7_2/WebViewerExample/WEB-INF/platform/plugins' does not exist.",1383769215457
error,log,,,"Resource '/fm-obj/src/com/asofarma/fm/fe/model' does not exist.",1383769215461
error,log,,,"Resource '/FmCal/src/com/folder/calendario/public/js/ext/resources/images/vista/toolbar' does not exist.",1383769215465
error,log,,,"Resource '/external/birt-runtime-osgi-3_7_2/birt-runtime-osgi-3_7_2/WebViewerExample/WEB-INF/platform/plugins' does not exist.",1383769215470
error,log,,,"Resource '/external/birt-runtime-osgi-3_7_2/birt-runtime-osgi-3_7_2/WebViewerExample/webcontent/birt/ajax/ui/report' does not exist.",1383769215475
error,log,,,"Resource '/FmCal/bin/com/folder/calendario/public/themes/silverCherry/images/silverCherry/masters' does not exist.",1383769215478
error,log,,,"Resource '/FmCal/bin/com/folder/calendario/public/js/ext/resources/images/default/dd' does not exist.",1383769215482
error,log,,,"Resource '/fm-obj/src/com/asofarma/fm/calendar/model' does not exist.",1383769215486
error,log,,,"Resource '/external/birt-runtime-2_6_2/WebViewerExample/WEB-INF/platform/plugins/org.eclipse.birt.report.data.oda.jdbc_2.6.2.r262_v20110127' does not exist.",1383769215491
error,log,,,"Resource '/FmCal/www/com.folder.calendario.FmCal/js/ext/resources/images/vista/layout' does not exist.",1383769215494
error,log,,,"Resource '/FmCal/bin/com/folder/calendario/client/date/week/staend' does not exist.",1383769215498
error,log,,,"Resource '/fm-obj/src/com/asofarma/fm/cobj' does not exist.",1383769215502
error,log,,,"Resource '/FmCal/src/com/folder/calendario/public/js/ext/resources/images/default/grid' does not exist.",1383769215506
error,log,,,"Resource '/fm-obj/src/com/asofarma/fm/filteradv/model' does not exist.",1383769215510
error,log,,,"Resource '/FmCal/src/com/folder/calendario/public/themes/silverCherry/images/silverCherry' does not exist.",1383769215514
error,log,,,"Resource '/FmCal/bin/com/folder/calendario/public/js/ext/resources/images/default/layout' does not exist.",1383769215517
error,log,,,"Resource '/fm-bz/ejbModule/com/asofarma/fm/action/dao' does not exist.",1383769215521
error,log,,,"Resource '/FmCal/src/com/folder/calendario/public/themes/silverCherry/images/silverCherry/masters' does not exist.",1383769215525
error,log,,,"Resource '/FmCal/bin/com/folder/calendario/client/date/week/staend' does not exist.",1383769215528
error,log,,,"Resource '/FmCal/src/com/folder/calendario/public/themes/silverCherry/images/silverCherry/masters' does not exist.",1383769215533
error,log,,,"Resource '/FmCal/src/com/folder/calendario/public/themes/silverCherry/images/silverCherry' does not exist.",1383769215537
error,log,,,"Resource '/FmCal/www/com.folder.calendario.FmCal/js/ext/resources/images/default/window' does not exist.",1383769215540
error,log,,,"Resource '/FmCal/src/com/folder/calendario/public/themes/silverCherry/images/silverCherry/masters' does not exist.",1383769215544
error,log,,,"Resource '/FmCal/src/com/folder/calendario/public/js/ext/resources/images/default' does not exist.",1383769215548
error,log,,,"Resource '/FmCal/www/com.folder.calendario.FmCal/js/ext/resources/images/vista/basic-dialog' does not exist.",1383769215552
error,log,,,"Resource '/FmCal/src/com/folder/calendario/public/js/ext/resources/images/default/panel' does not exist.",1383769215556
error,log,,,"Resource '/FmCal/src/com/folder/calendario/public/js/ext/resources/images/gray' does not exist.",1383769215560
error,log,,,"Resource '/FmCal/bin/com/folder/calendario/public/themes/silverCherry/images/silverCherry' does not exist.",1383769215564
error,log,,,"Resource '/external/birt-runtime-osgi-3_7_2/birt-runtime-osgi-3_7_2/WebViewerExample/WEB-INF/platform/plugins' does not exist.",1383769215569
error,log,,,"Resource '/FmCal/src/com/folder/calendario/public/js/ext/resources/images/default/panel' does not exist.",1383769215573
error,log,,,"Resource '/fm-bz/ejbModule/com/asofarma/fm/action/dao' does not exist.",1383769215577
error,log,,,"Resource '/FmCal/src/com/folder/calendario/public/js/ext/resources/images/gray/tabs' does not exist.",1383769215581
error,log,,,"Resource '/external/birt-runtime-osgi-3_7_2/birt-runtime-osgi-3_7_2/ReportEngine/plugins/org.w3c.sac_1.3.0.v20120213/about_files' does not exist.",1383769215585
error,log,,,"Resource '/FmCal/www/com.folder.calendario.FmCal/js/ext/resources/images/default/grid' does not exist.",1383769215589
error,log,,,"Resource '/fm-obj/src/com/asofarma/fm/wf/model' does not exist.",1383769215593
error,log,,,"Resource '/FmCal/bin/com/folder/calendario/public/js/ext/resources/images/default' does not exist.",1383769215597
error,log,,,"Resource '/external/birt-runtime-2_6_2/WebViewerExample/webcontent/birt/ajax/ui/dialog' does not exist.",1383769215601
error,log,,,"Resource '/FmCal/src/com/folder/calendario/public/themes/silverCherry/images/silverCherry/masters' does not exist.",1383769215605
error,log,,,"Resource '/FmCal/bin/com/folder/calendario/public/js/ext/resources/images/default' does not exist.",1383769215609
error,log,,,"Resource '/fm-obj/src/com/asofarma/fm/promotion/model' does not exist.",1383769215613
error,log,,,"Resource '/fm-com/src/com/asofarma/fm/conf/exception' does not exist.",1383769215618
error,log,,,"Resource '/external/birt-runtime-osgi-3_7_2/birt-runtime-osgi-3_7_2/WebViewerExample/WEB-INF/platform/plugins/org.eclipse.birt.report.data.oda.jdbc_3.7.2.v20120213/META-INF' does not exist.",1383769215623
error,log,,,"Resource '/external/zk-theme/fm/web/fm/img/zul/slider2' does not exist.",1383769215626
error,log,,,"Resource '/FmCal/src/com/folder/calendario/public/js/ext/resources/images/default/tree' does not exist.",1383769215630
error,log,,,"Resource '/external/birt-runtime-osgi-3_7_2/birt-runtime-osgi-3_7_2/WebViewerExample/webcontent/birt/ajax' does not exist.",1383769215635
error,log,,,"Resource '/FmCal/bin/com/folder/calendario/public/js/ext/resources/images/default' does not exist.",1383769215641
error,log,,,"Resource '/external/zk-theme/fm/web/fm/img/zul/cp' does not exist.",1383769215644
error,log,,,"Resource '/FmCal/bin/com/folder/calendario/public/themes/silverCherry/images/silverCherry' does not exist.",1383769215648
error,log,,,"Resource '/external/zk-theme/fm/web/fm/img/zul/msgbox' does not exist.",1383769215651
error,log,,,"Resource '/FmCal/src/com/folder/calendario/public/themes/silverCherry/images/silverCherry' does not exist.",1383769215655
error,log,,,"Resource '/FmCal/www/com.folder.calendario.FmCal/js/ext/resources/images/gray/toolbar' does not exist.",1383769215662
error,log,,,"Resource '/external/birt-runtime-osgi-3_7_2/birt-runtime-osgi-3_7_2/WebViewerExample/WEB-INF/platform/plugins/org.eclipse.birt.report.data.oda.jdbc_3.7.2.v20120213/drivers' does not exist.",1383769215666
error,log,,,"Resource '/fm-bz/ejbModule/com/asofarma/fm/confsys/dao/spi' does not exist.",1383769215670
error,log,,,"Resource '/external/birt-runtime-osgi-3_7_2/birt-runtime-osgi-3_7_2/WebViewerExample/WEB-INF/platform/plugins' does not exist.",1383769215674
error,log,,,"Resource '/external/zk-theme/fm/web/fm/img/zul/paging' does not exist.",1383769215678
error,log,,,"Resource '/FmCal/src/com/folder/calendario/public/themes/silverCherry/images/silverCherry' does not exist.",1383769215683
error,log,,,"Resource '/FmCal/src/com/folder/calendario/public/js/ext/resources/images/default/box' does not exist.",1383769215687
error,log,,,"Resource '/fm-com/src/com/asofarma/fm/conf/exception/dao' does not exist.",1383769215691
error,log,,,"Resource '/fm-obj/src/com/asofarma/fm/fe/model' does not exist.",1383769215695
error,log,,,"Resource '/external/birt-runtime-osgi-3_7_2/birt-runtime-osgi-3_7_2/WebViewerExample/WEB-INF/platform/plugins' does not exist.",1383769215699
error,log,,,"Resource '/fm-obj/src/com/asofarma/fm/fe/dictionary' does not exist.",1383769215702
error,log,,,"Resource '/FmCal/src/com/folder/calendario/public/themes/silverCherry/images/silverCherry' does not exist.",1383769215706
error,log,,,"Resource '/fm-com/src/com/asofarma/fm/conf/exception' does not exist.",1383769215710
error,log,,,"Resource '/external/zk-theme/fm/web/fm/img/zul/cal' does not exist.",1383769215714
error,log,,,"Resource '/fm-bz/ejbModule/com/asofarma/fm/confsys/dao' does not exist.",1383769215717
error,log,,,"Resource '/FmCal/www/com.folder.calendario.FmCal/js/ext/resources/images/default/dd' does not exist.",1383769215721
error,log,,,"Resource '/FmCal/bin/com/folder/calendario/public/themes/silverCherry/images/silverCherry/masters' does not exist.",1383769215725
error,log,,,"Resource '/FmCal/bin/com/folder/calendario/public/themes/silverCherry/images/silverCherry' does not exist.",1383769215729
error,log,,,"Resource '/FmCal/bin/com/folder/calendario/public/js/ext/resources/images/default/tabs' does not exist.",1383769215732
error,log,,,"Resource '/FmCal/bin/com/folder/calendario/public/js/ext/resources/images/default/form' does not exist.",1383769215736
error,log,,,"Resource '/FmCal/www/com.folder.calendario.FmCal/js/ext/resources/images/gray' does not exist.",1383769215739
error,log,,,"Resource '/FmCal/bin/com/folder/calendario/public/js/ext/resources/images/default/sizer' does not exist.",1383769215742
error,log,,,"Resource '/fm-bz/ejbModule/com/asofarma/fm/contact/dao' does not exist.",1383769215744
error,log,,,"Resource '/fm-obj/src/com/asofarma/fm/category/model' does not exist.",1383769215747
error,log,,,"Resource '/fm-bz/ejbModule/com/asofarma/fm/fe/dao' does not exist.",1383769215750
